SIP_ID,Date,rm_id,client_id,SIP_Status,SIP_Amount
SIP_004287,2026-06-04,RM_0039,CL_00022,Paused,6061.5
SIP_000424,2026-05-06,RM_0001,CL_00463,Stopped,45819.26
SIP_004738,2026-06-27,RM_0040,CL_00372,Paused,4361.6
SIP_005714,2026-04-06,RM_0021,CL_00048,Paused,13332.69
SIP_001725,2026-04-14,RM_0002,CL_00055,,8614.88
SIP_000264,2026-04-11,RM_0043,CL_00306,Stopped,6883.46
SIP_001163,2026-04-22,RM_0056,CL_00198,Active,14170.02
SIP_005080,2026-06-15,RM_0007,CL_00819,Stopped,42412.83
SIP_000456,2026-04-14,RM_0027,CL_00563,Active,13194.82
SIP_005792,2026-06-07,RM_0017,CL_00255,Active,23929.52
SIP_003426,2026-06-30,RM_0017,CL_00645,Active,22542.23
SIP_004271,2026-06-09,RM_0057,CL_00711,Stopped,43708.81
SIP_005880,2026-06-08,RM_0044,CL_00900,Active,13389.26
SIP_005363,2026-06-08,RM_0039,CL_00175,Paused,17711.46
SIP_004119,2026-05-19,RM_0054,CL_00559,Stopped,30452.09
SIP_003082,2026-05-08,RM_0015,CL_00193,Stopped,12093.6
SIP_003982,2026-06-13,RM_0015,CL_00726,Stopped,9748.65
SIP_000049,2026-04-26,RM_0037,CL_00113,Active,40550.13
SIP_000993,2026-07-04,RM_0002,CL_00180,Paused,45798.8
SIP_004352,2026-05-30,RM_0001,CL_00721,Paused,15456.0
SIP_000225,2026-06-15,RM_0052,CL_00530,Paused,33647.22
SIP_005413,2026-05-04,RM_0008,CL_00722,Active,35340.26
SIP_003826,2026-04-25,RM_0052,CL_00467,Active,43925.94
SIP_003857,2026-06-15,RM_0017,CL_00419,Active,30425.57
SIP_003228,2026-06-24,RM_0056,CL_00545,Stopped,36642.36
SIP_003236,2026-05-24,RM_0033,CL_00869,Active,39876.09
SIP_002969,2026-06-29,RM_0049,CL_00126,Active,35627.49
SIP_003060,2026-06-30,RM_0015,CL_00813,Active,46244.29
SIP_000721,2026-04-17,RM_0031,CL_00320,Stopped,28220.11
SIP_004625,2026-04-17,RM_0058,CL_00247,Active,24327.94
SIP_004382,2026-06-04,RM_0004,CL_00075,Active,20179.32
SIP_000678,2026-04-23,RM_0012,CL_00238,Paused,9845.13
SIP_005330,2026-06-08,RM_0012,CL_00421,Active,815.76
SIP_004669,2026-04-23,RM_0022,CL_00811,Paused,40264.68
SIP_001963,2026-04-17,RM_0001,CL_00330,Paused,46918.36
SIP_004478,2026-06-06,RM_0060,CL_00050,Stopped,24027.5
SIP_005239,2026-04-23,RM_0049,CL_00681,Paused,39549.43
SIP_005878,2026-04-11,RM_0021,CL_00444,Active,32132.44
SIP_005855,2026-05-25,RM_0058,CL_00673,Active,6551.93
SIP_004108,2026-05-28,RM_0040,CL_00152,Stopped,23425.51
SIP_005023,2026-05-06,RM_0015,CL_00184,Stopped,31384.48
SIP_001523,2026-04-07,RM_0002,CL_00010,Active,15139.16
SIP_002212,2026-04-08,RM_0006,CL_00206,Stopped,31708.18
SIP_001472,2026-06-17,RM_0006,CL_00244,Active,12266.19
SIP_005302,2026-05-29,RM_0049,CL_00166,Active,42861.69
SIP_003108,2026-06-02,RM_0028,CL_00165,Paused,5069.21
SIP_002140,2026-05-07,RM_0001,CL_00463,Paused,23054.54
SIP_003312,2026-06-01,RM_0004,CL_00263,Paused,36572.72
SIP_004600,2026-05-16,RM_0035,CL_00236,Active,38425.75
SIP_001874,2026-06-03,RM_0027,CL_00294,Active,15403.5
SIP_003538,2026-05-16,RM_0009,CL_00062,Active,49103.41
SIP_000488,2026-06-27,RM_0056,CL_00536,Active,31144.87
SIP_002030,2026-05-06,RM_0028,CL_00549,Active,46281.89
SIP_003333,2026-04-30,RM_0045,CL_00806,Paused,29855.83
SIP_000517,2026-04-19,RM_0017,CL_00373,Active,43101.14
SIP_004402,2026-05-27,RM_0004,CL_00483,Paused,11549.63
SIP_005227,2026-04-08,RM_0043,CL_00400,Active,38030.83
SIP_003194,2026-06-03,RM_0033,CL_00424,Active,2629.24
SIP_004939,2026-05-10,RM_0045,CL_00387,Paused,49797.51
SIP_002546,2026-06-12,RM_0043,CL_00240,Active,21084.33
SIP_005877,2026-05-23,RM_0047,CL_00391,Active,9623.81
SIP_005481,2026-06-16,RM_0044,CL_00677,Stopped,3476.97
SIP_002329,2026-05-31,RM_0027,CL_00362,Paused,15790.49
SIP_005605,2026-04-18,RM_0004,CL_00560,Stopped,43740.41
SIP_003073,2026-06-15,RM_0040,CL_00277,Active,17661.97
SIP_001727,2026-04-07,RM_0028,CL_00776,Active,25072.09
SIP_001816,2026-05-10,RM_0027,CL_00842,Active,2382.71
SIP_000192,2026-05-05,RM_0059,CL_00069,Stopped,25718.45
SIP_003449,2026-05-13,RM_0056,CL_00236,Paused,26040.78
SIP_002895,2026-04-20,RM_0017,CL_00751,Active,10841.22
SIP_002543,2026-04-19,RM_0004,CL_00573,Active,6352.94
SIP_004843,2026-04-13,RM_0001,CL_00459,Stopped,37480.43
SIP_000036,2026-05-21,RM_0001,CL_00459,Paused,37975.63
SIP_003696,2026-04-25,RM_0045,CL_00635,Stopped,3889.88
SIP_005799,2026-04-05,RM_0037,CL_00867,Active,7989.6
SIP_002928,2026-05-08,RM_0027,CL_00448,Active,12361.0
SIP_004975,2026-06-30,RM_0006,CL_00841,Active,8777.28
SIP_003812,2026-06-19,RM_0049,CL_00279,Paused,5175.68
SIP_005841,2026-06-20,RM_0041,CL_00613,Active,48689.94
SIP_005989,2026-04-23,RM_0027,CL_00331,Paused,26526.2
SIP_001652,2026-04-17,RM_0039,CL_00704,Stopped,46122.52
SIP_001602,2026-06-21,RM_0060,CL_00676,Active,46957.56
SIP_001148,2026-05-16,RM_0017,CL_00707,Paused,45710.46
SIP_001568,2026-05-28,RM_0022,CL_00089,Stopped,18029.67
SIP_005235,2026-05-09,RM_0037,CL_00364,Active,32156.47
SIP_002245,2026-05-30,RM_0041,CL_00496,Stopped,17965.2
SIP_005626,2026-05-02,RM_0043,CL_00624,Stopped,14788.44
SIP_004931,2026-06-16,RM_0021,CL_00311,Paused,1670.39
SIP_001548,2026-04-26,RM_0015,CL_00621,Active,1418.82
SIP_002861,2026-06-29,RM_0015,CL_00435,Active,15819.79
SIP_003765,2026-05-26,RM_0040,CL_00372,Paused,4115.32
SIP_000278,2026-05-02,RM_0041,CL_00507,Active,2365.54
SIP_000892,2026-04-07,RM_0027,CL_00399,Stopped,37032.43
SIP_002830,2026-05-22,RM_0033,CL_00666,Active,24512.38
SIP_001286,2026-06-02,RM_0017,CL_00301,Stopped,17842.78
SIP_002672,2026-05-13,RM_0058,CL_00652,Paused,44840.98
SIP_004092,2026-06-06,RM_0041,CL_00496,Active,15122.09
SIP_004476,2026-06-29,RM_0041,CL_00379,Active,15713.5
SIP_001693,2026-05-19,RM_0056,CL_00718,Active,9802.36
SIP_000534,2026-05-05,RM_0053,CL_00647,Paused,17041.32
SIP_003909,2026-06-25,RM_0043,CL_00160,Paused,21222.85
SIP_001718,2026-05-31,RM_0033,CL_00402,Stopped,47508.78
SIP_002327,2026-06-09,RM_0017,CL_00336,Active,22319.17
SIP_003669,2026-04-08,RM_0001,CL_00463,Stopped,34395.02
SIP_003267,2026-07-04,RM_0044,CL_00900,Active,27209.98
SIP_002213,2026-07-01,RM_0060,CL_00523,Active,28258.44
SIP_001625,2026-06-04,RM_0028,CL_00079,Active,12582.73
SIP_002468,2026-06-03,RM_0040,CL_00047,Paused,11079.94
SIP_004268,2026-07-02,RM_0017,CL_00317,Stopped,36424.48
SIP_001426,2026-04-15,RM_0028,CL_00522,Active,6315.11
SIP_004713,2026-05-19,RM_0033,CL_00758,Active,6889.6
SIP_002080,2026-06-03,RM_0015,CL_00853,Active,1191.48
SIP_001566,2026-05-08,RM_0022,CL_00775,Stopped,5340.49
SIP_002597,2026-07-01,RM_0012,CL_00593,Active,7906.45
SIP_001252,2026-04-07,RM_0049,CL_00126,Paused,23330.86
SIP_004856,2026-07-04,RM_0049,CL_00091,Paused,21314.33
SIP_001247,2026-06-11,RM_0043,CL_00037,Active,32946.71
SIP_004150,2026-05-06,RM_0016,CL_00355,Paused,28232.58
SIP_001015,2026-04-05,RM_0022,CL_00649,Stopped,30449.46
SIP_004637,2026-06-22,RM_0045,CL_00577,Stopped,48488.0
SIP_002286,2026-07-04,RM_0039,CL_00310,Paused,41006.42
SIP_002537,2026-06-30,RM_0054,CL_00230,Paused,39862.17
SIP_004534,2026-05-26,RM_0058,CL_00756,Paused,30812.4
SIP_001774,2026-06-27,RM_0040,CL_00611,Active,41609.19
SIP_005847,2026-05-29,RM_0057,CL_00369,Stopped,3713.27
SIP_002107,2026-05-24,RM_0062,CL_00540,Active,43829.09
SIP_004336,2026-06-08,RM_0041,CL_00778,Active,9488.4
SIP_004881,2026-05-20,RM_0039,CL_00651,Paused,47232.22
SIP_000969,2026-06-15,RM_0056,CL_00105,Active,6794.34
SIP_003811,2026-05-28,RM_0037,CL_00445,Active,39844.19
SIP_001697,2026-04-18,RM_0041,CL_00379,Active,38052.84
SIP_002108,2026-06-24,RM_0057,CL_00672,Paused,8143.22
SIP_000829,2026-05-08,RM_0004,CL_00560,Stopped,40784.26
SIP_000564,2026-05-18,RM_0040,CL_00606,Paused,35861.42
SIP_002613,2026-05-26,RM_0028,CL_00264,Stopped,16472.78
SIP_003784,2026-06-20,RM_0001,CL_00222,Active,35213.57
SIP_005125,2026-06-02,RM_0043,CL_00851,Active,32413.97
SIP_002264,2026-05-10,RM_0012,CL_00505,Stopped,13675.42
SIP_000783,2026-04-08,RM_0006,CL_00774,Stopped,30382.54
SIP_000636,2026-05-20,RM_0053,CL_00637,Active,28646.73
SIP_001366,2026-04-18,RM_0001,CL_00390,Stopped,24970.11
SIP_002289,2026-04-06,RM_0002,CL_00433,Active,5352.06
SIP_001769,2026-06-18,RM_0056,CL_00236,Active,28959.56
SIP_005447,2026-04-19,RM_0054,CL_00559,Active,8176.74
SIP_001365,2026-06-15,RM_0002,CL_00010,Stopped,35045.88
SIP_003477,2026-04-12,RM_0022,CL_00026,Paused,48972.79
SIP_004500,2026-04-18,RM_0043,CL_00229,Stopped,9035.75
SIP_002314,2026-06-19,RM_0033,CL_00703,Active,14938.21
SIP_003327,2026-05-25,RM_0002,CL_00032,Stopped,32880.15
SIP_001573,2026-06-12,RM_0022,CL_00413,Stopped,43114.23
SIP_005771,2026-04-27,RM_0041,CL_00420,Paused,28030.92
SIP_005387,2026-05-12,RM_0004,CL_00560,Paused,9322.84
SIP_001807,2026-06-22,RM_0043,CL_00567,Paused,10393.31
SIP_001464,2026-06-09,RM_0033,CL_00002,Stopped,18396.46
SIP_003796,2026-04-05,RM_0028,CL_00079,Active,14073.06
SIP_000738,2026-04-28,RM_0015,CL_00763,Active,24899.41
SIP_005902,2026-04-08,RM_0043,CL_00400,Paused,36928.66
SIP_000428,2026-05-11,RM_0004,CL_00453,Paused,17141.99
SIP_001215,2026-06-14,RM_0002,CL_00433,Stopped,4893.3
SIP_001871,2026-04-17,RM_0002,CL_00433,Paused,39587.8
SIP_004080,2026-06-16,RM_0049,CL_00217,Stopped,3924.33
SIP_002717,2026-06-08,RM_0009,CL_00688,Stopped,10749.84
SIP_001048,2026-04-26,RM_0004,CL_00733,Stopped,42658.25
SIP_000931,2026-05-02,RM_0044,CL_00668,Active,41645.98
SIP_004809,2026-04-30,RM_0033,CL_00424,Active,11658.24
SIP_001900,2026-06-22,RM_0037,CL_00495,Active,9562.43
SIP_001006,2026-04-26,RM_0060,CL_00050,Active,39761.34
SIP_001047,2026-06-27,RM_0049,CL_00136,Stopped,23628.76
SIP_002987,2026-06-14,RM_0002,CL_00335,Active,39348.66
SIP_002624,2026-06-13,RM_0045,CL_00517,Stopped,27573.41
SIP_001063,2026-05-07,RM_0002,CL_00898,Active,11884.18
SIP_004885,2026-06-27,RM_0028,CL_00061,Stopped,33775.55
SIP_004105,2026-05-20,RM_0049,CL_00094,Active,8044.66
SIP_001405,2026-04-18,RM_0021,CL_00101,Stopped,47015.55
SIP_003680,2026-06-07,RM_0028,CL_00043,Active,47456.41
SIP_001083,2026-05-05,RM_0047,CL_00201,Active,17405.16
SIP_003621,2026-05-13,RM_0010,CL_00835,Active,45381.31
SIP_002217,2026-05-10,RM_0028,CL_00313,Active,15375.73
SIP_005615,2026-05-11,RM_0049,CL_00217,Active,23153.0
SIP_001562,2026-06-05,RM_0006,CL_00125,Active,12554.36
SIP_002570,2026-06-29,RM_0049,CL_00548,Stopped,37009.4
SIP_005984,2026-06-19,RM_0052,CL_00631,Stopped,33165.12
SIP_002931,2026-05-25,RM_0049,CL_00360,Active,44655.11
SIP_004202,2026-06-05,RM_0056,CL_00194,Active,41527.94
SIP_004303,2026-06-16,RM_0056,CL_00536,Stopped,18692.87
SIP_005061,2026-04-09,RM_0004,CL_00728,Active,17766.32
SIP_002229,2026-05-14,RM_0015,CL_00877,Active,42406.15
SIP_001554,2026-05-18,RM_0033,CL_00273,Stopped,42414.59
SIP_004008,2026-04-16,RM_0039,CL_00651,Paused,43902.87
SIP_000611,2026-06-24,RM_0015,CL_00437,Stopped,44768.57
SIP_000533,2026-07-04,RM_0017,CL_00111,Paused,19751.98
SIP_004057,2026-06-22,RM_0039,CL_00374,Active,40518.48
SIP_001853,2026-06-12,RM_0047,CL_00634,Paused,15408.9
SIP_000530,2026-06-04,RM_0027,CL_00362,Active,16877.03
SIP_003920,2026-05-27,RM_0059,CL_00562,Paused,43961.13
SIP_004121,2026-05-07,RM_0004,CL_00396,Active,32202.54
SIP_001217,2026-04-22,RM_0049,CL_00883,Active,48074.95
SIP_004381,2026-06-16,RM_0021,CL_00101,Active,38446.42
SIP_005575,2026-06-29,RM_0041,CL_00029,Paused,15306.5
SIP_002675,2026-04-08,RM_0039,CL_00412,Stopped,19108.45
SIP_005936,2026-06-09,RM_0011,CL_00777,Paused,24254.56
SIP_004921,2026-05-31,RM_0033,CL_00424,Active,41914.92
SIP_000242,2026-04-05,RM_0058,CL_00516,Stopped,3935.89
SIP_001899,2026-06-04,RM_0054,CL_00257,Active,43066.53
SIP_004024,2026-04-18,RM_0053,CL_00633,Active,43375.11
SIP_005875,2026-05-24,RM_0049,CL_00279,Active,24985.77
SIP_001306,2026-06-15,RM_0027,CL_00426,Paused,48988.45
SIP_001917,2026-04-24,RM_0043,CL_00781,Paused,26265.1
SIP_001258,2026-06-22,RM_0008,CL_00454,Stopped,19659.57
SIP_003778,2026-05-06,RM_0039,CL_00392,Stopped,14422.7
SIP_003092,2026-06-22,RM_0039,CL_00156,Active,40172.49
SIP_004925,2026-06-24,RM_0004,CL_00504,Stopped,39310.72
SIP_004047,2026-04-19,RM_0058,CL_00673,Stopped,37965.77
SIP_001541,2026-04-23,RM_0039,CL_00361,Paused,28013.76
SIP_001607,2026-04-05,RM_0001,CL_00222,Active,25300.35
SIP_002741,2026-04-10,RM_0047,CL_00732,Active,33676.08
SIP_005511,2026-05-05,RM_0056,CL_00194,Active,38414.27
SIP_005405,2026-04-12,RM_0002,CL_00177,Active,4169.65
SIP_001494,2026-06-03,RM_0016,CL_00478,Active,34495.79
SIP_004173,2026-05-11,RM_0035,CL_00308,Active,10418.23
SIP_004557,2026-05-29,RM_0002,CL_00398,Stopped,31415.55
SIP_003742,2026-05-22,RM_0057,CL_00073,Paused,16371.1
SIP_001711,2026-04-07,RM_0041,CL_00507,Active,7390.03
SIP_001844,2026-04-28,RM_0049,CL_00166,Paused,5440.39
SIP_005323,2026-05-08,RM_0056,CL_00536,Active,1558.04
SIP_001129,2026-06-14,RM_0045,CL_00312,Paused,12019.84
SIP_005264,2026-05-03,RM_0008,CL_00454,Active,12882.33
SIP_002258,2026-05-02,RM_0008,CL_00909,Stopped,4683.03
SIP_001308,2026-05-30,RM_0060,CL_00700,Paused,32663.73
SIP_002276,2026-06-05,RM_0010,CL_00109,Paused,45144.62
SIP_002598,2026-06-08,RM_0033,CL_00826,Active,12203.05
SIP_005026,2026-06-03,RM_0056,CL_00724,Active,3938.06
SIP_002727,2026-07-04,RM_0043,CL_00229,Active,40718.43
SIP_001960,2026-06-19,RM_0049,CL_00136,Active,19491.67
SIP_001981,2026-05-28,RM_0049,CL_00561,Paused,13912.67
SIP_005252,2026-04-24,RM_0041,CL_00324,Stopped,27159.48
SIP_003225,2026-05-04,RM_0001,CL_00650,Paused,25738.88
SIP_002836,2026-06-26,RM_0057,CL_00600,Paused,14583.77
SIP_004283,2026-05-11,RM_0002,CL_00376,Active,24006.5
SIP_003947,2026-06-16,RM_0060,CL_00344,Paused,12828.56
SIP_000006,2026-04-10,RM_0002,CL_00393,Paused,31951.59
SIP_005189,2026-05-14,RM_0043,CL_00229,Active,34482.57
SIP_004178,2026-04-09,RM_0028,CL_00079,Active,46785.27
SIP_000814,2026-06-14,RM_0002,CL_00447,Active,24051.83
SIP_000819,2026-04-14,RM_0002,CL_00055,Stopped,45126.65
SIP_005708,2026-05-11,RM_0001,CL_00005,Active,6389.26
SIP_000145,2026-04-21,RM_0027,CL_00228,Active,42374.71
SIP_001722,2026-06-11,RM_0058,CL_00124,Active,46707.67
SIP_004044,2026-04-22,RM_0008,CL_00127,Active,2862.77
SIP_005774,2026-05-22,RM_0017,CL_00604,Active,44504.68
SIP_001449,2026-05-16,RM_0002,CL_00213,Active,15624.72
SIP_003028,2026-05-14,RM_0065,CL_00891,Active,5639.34
SIP_000071,2026-06-10,RM_0053,CL_00850,Stopped,46295.83
SIP_000735,2026-06-25,RM_0033,CL_00834,Paused,49059.82
SIP_004512,2026-04-16,RM_0052,CL_00530,Stopped,19807.9
SIP_002702,2026-07-04,RM_0040,CL_00372,Active,2173.42
SIP_002651,2026-04-22,RM_0045,CL_00120,,12368.52
SIP_001280,2026-05-15,RM_0059,CL_00531,Stopped,40025.37
SIP_002083,2026-06-07,RM_0049,CL_00295,Active,8941.67
SIP_000087,2026-06-03,RM_0057,CL_00230,Active,7226.43
SIP_004229,2026-05-18,RM_0002,CL_00642,Active,47774.17
SIP_000613,2026-06-19,RM_0057,CL_00440,Active,48825.24
SIP_000547,2026-05-02,RM_0056,CL_00236,Paused,49953.78
SIP_005224,2026-04-07,RM_0049,CL_00592,Stopped,39320.17
SIP_001315,2026-06-23,RM_0027,CL_00097,Stopped,21986.57
SIP_003666,2026-04-15,RM_0017,CL_00707,Paused,19946.44
SIP_002607,2026-05-27,RM_0028,CL_00043,Active,41753.38
SIP_001229,2026-05-16,RM_0039,CL_00053,Stopped,35790.49
SIP_003295,2026-06-28,RM_0031,CL_00854,Stopped,21064.08
SIP_000671,2026-04-19,RM_0006,CL_00796,Paused,5392.33
SIP_002380,2026-04-28,RM_0057,CL_00073,Active,20523.94
SIP_001565,2026-06-06,RM_0040,CL_00372,Stopped,19928.65
SIP_002691,2026-06-04,RM_0047,CL_00738,Active,29143.52
SIP_005661,2026-05-31,RM_0058,CL_00925,Paused,4421.9
SIP_005914,2026-06-10,RM_0045,CL_00635,Active,20727.99
SIP_005185,2026-05-17,RM_0037,CL_00364,Active,22753.05
SIP_000193,2026-04-25,RM_0041,CL_00507,Paused,42871.31
SIP_000315,2026-04-17,RM_0028,CL_00032,Active,15352.96
SIP_005491,2026-07-01,RM_0007,CL_00452,Active,40676.47
SIP_005392,2026-04-12,RM_0058,CL_00543,Active,25644.05
SIP_002852,2026-04-06,RM_0010,CL_00655,Paused,25848.93
SIP_003868,2026-04-16,RM_0027,CL_00294,Stopped,12012.76
SIP_002038,2026-06-23,RM_0045,CL_00570,Paused,22896.02
SIP_003117,2026-04-17,RM_0049,CL_00217,Stopped,1517.54
SIP_003926,2026-06-28,RM_0053,CL_00131,Active,8696.68
SIP_003693,2026-05-07,RM_0043,CL_00648,Paused,19941.22
SIP_005306,2026-04-14,RM_0015,CL_00877,Active,5837.27
SIP_005106,2026-05-17,RM_0022,CL_00401,Active,19666.8
SIP_001399,2026-04-29,RM_0028,CL_00844,Active,19321.85
SIP_004803,2026-05-02,RM_0028,CL_00745,Active,33876.76
SIP_001295,2026-04-14,RM_0039,CL_00498,Active,3613.29
SIP_000098,2026-05-22,RM_0010,CL_00129,Active,1945.05
SIP_001970,2026-05-14,RM_0045,CL_00587,Active,39114.56
SIP_003844,2026-05-20,RM_0028,CL_00522,Active,22390.33
SIP_001263,2026-06-23,RM_0053,CL_00220,Stopped,44508.07
SIP_002178,2026-06-06,RM_0008,CL_00722,Stopped,18557.77
SIP_000600,2026-06-24,RM_0041,CL_00617,Stopped,14493.57
SIP_005800,2026-05-29,RM_0006,CL_00630,Active,23660.6
SIP_005313,2026-04-22,RM_0053,CL_00373,Active,5052.14
SIP_001158,2026-04-28,RM_0016,CL_00446,Stopped,17590.21
SIP_000660,2026-05-14,RM_0027,CL_00484,Active,46054.55
SIP_004828,2026-05-21,RM_0052,CL_00265,Active,2423.99
SIP_003423,2026-04-05,RM_0017,CL_00336,Paused,25377.57
SIP_005262,2026-06-01,RM_0060,CL_00924,Active,18637.38
SIP_002762,2026-05-24,RM_0059,CL_00281,Active,46091.47
SIP_000120,2026-05-25,RM_0058,CL_00021,Active,6247.76
SIP_005745,2026-06-19,RM_0012,CL_00713,Paused,28826.43
SIP_000275,2026-07-01,RM_0028,CL_00605,Active,13208.17
SIP_002644,2026-04-05,RM_0006,CL_00881,Active,35682.43
SIP_004479,2026-04-25,RM_0022,CL_00526,Stopped,10820.37
SIP_004671,2026-05-02,RM_0017,CL_00751,Active,33255.98
SIP_004222,2026-05-15,RM_0053,CL_00807,Active,19038.84
SIP_003800,2026-06-01,RM_0041,CL_00488,Active,7872.36
SIP_000090,2026-05-21,RM_0001,CL_00390,Stopped,34667.78
SIP_000755,2026-04-27,RM_0054,CL_00816,Stopped,25360.87
SIP_004066,2026-05-08,RM_0021,CL_00048,Active,48877.21
SIP_001703,2026-04-15,RM_0022,CL_00417,Stopped,31305.34
SIP_001141,2026-04-12,RM_0001,CL_00803,Active,11075.88
SIP_001630,2026-04-13,RM_0058,CL_00466,Active,46573.87
SIP_004722,2026-06-23,RM_0028,CL_00352,Paused,21662.03
SIP_003748,2026-06-10,RM_0015,CL_00853,Active,18062.37
SIP_001904,2026-05-14,RM_0043,CL_00400,Paused,39059.28
SIP_000548,2026-04-10,RM_0058,CL_00828,Active,47519.53
SIP_000605,2026-06-15,RM_0021,CL_00048,Active,46216.04
SIP_001462,2026-06-09,RM_0059,CL_00694,Active,16103.54
SIP_004683,2026-05-11,RM_0049,CL_00610,Paused,15350.21
SIP_003168,2026-06-11,RM_0041,CL_00613,Stopped,43583.18
SIP_005207,2026-06-09,RM_0057,CL_00752,Active,21642.96
SIP_001950,2026-06-24,RM_0027,CL_00371,Active,47492.87
SIP_000593,2026-04-20,RM_0054,CL_00298,Active,8956.51
SIP_005940,2026-05-02,RM_0009,CL_00339,Active,564.46
SIP_003608,2026-06-11,RM_0017,CL_00444,Active,28314.31
SIP_005510,2026-05-01,RM_0040,CL_00334,Stopped,38545.97
SIP_001751,2026-05-25,RM_0028,CL_00143,Active,17047.83
SIP_005012,2026-04-26,RM_0006,CL_00830,Paused,9978.83
SIP_000051,2026-05-07,RM_0049,CL_00900,Stopped,1324.95
SIP_004489,2026-05-05,RM_0028,CL_00009,Active,21659.11
SIP_002637,2026-04-11,RM_0015,CL_00877,Active,8242.08
SIP_005471,2026-04-20,RM_0027,CL_00224,Active,15235.88
SIP_003698,2026-06-17,RM_0028,CL_00145,Stopped,44025.45
SIP_000407,2026-04-23,RM_0004,CL_00504,Active,49878.28
SIP_001973,2026-06-13,RM_0039,CL_00885,Paused,8254.19
SIP_000245,2026-04-27,RM_0027,CL_00665,Paused,49947.28
SIP_001882,2026-06-15,RM_0028,CL_00325,Active,26949.6
SIP_002379,2026-06-23,RM_0043,CL_00267,Paused,26805.19
SIP_005268,2026-04-10,RM_0033,CL_00174,Active,17015.65
SIP_005031,2026-05-17,RM_0053,CL_00585,Active,13493.44
SIP_000875,2026-07-02,RM_0033,CL_00843,Stopped,26356.3
SIP_004096,2026-05-16,RM_0039,CL_00529,Stopped,22361.29
SIP_002014,2026-06-21,RM_0052,CL_00530,Active,42798.99
SIP_005335,2026-04-23,RM_0028,CL_00043,Active,11931.71
SIP_005403,2026-05-28,RM_0037,CL_00653,Stopped,3674.61
SIP_001754,2026-07-03,RM_0015,CL_00449,Active,5409.5
SIP_000696,2026-04-09,RM_0043,CL_00172,Active,13557.07
SIP_004617,2026-05-12,RM_0004,CL_00377,Paused,1695.64
SIP_005035,2026-06-25,RM_0058,CL_00597,Stopped,13750.93
SIP_002954,2026-05-11,RM_0015,CL_00155,Stopped,20951.98
SIP_003258,2026-05-10,RM_0039,CL_00156,Stopped,4052.25
SIP_004498,2026-04-14,RM_0027,CL_00042,Stopped,3890.65
SIP_000988,2026-04-21,RM_0049,CL_00501,Stopped,25490.57
SIP_004233,2026-06-14,RM_0043,CL_00245,Stopped,20290.34
SIP_000185,2026-05-09,RM_0016,CL_00060,Active,41753.82
SIP_004974,2026-04-05,RM_0012,CL_00593,Paused,36780.28
SIP_003044,2026-06-11,RM_0058,CL_00266,Stopped,25491.86
SIP_004195,2026-05-15,RM_0022,CL_00401,Active,9496.13
SIP_003474,2026-05-07,RM_0027,CL_00503,Active,35901.86
SIP_003555,2026-05-19,RM_0006,CL_00780,Active,43206.42
SIP_000646,2026-05-23,RM_0059,CL_00208,Active,20569.33
SIP_004046,2026-05-13,RM_0010,CL_00085,Paused,21775.93
SIP_003046,2026-04-25,RM_0065,CL_00091,Active,14671.08
SIP_001345,2026-05-12,RM_0004,CL_00244,Active,38986.96
SIP_000702,2026-04-16,RM_0017,CL_00040,Active,14088.8
SIP_001413,2026-04-05,RM_0033,CL_00540,Active,38855.45
SIP_001664,2026-06-01,RM_0010,CL_00129,Active,47648.6
SIP_003064,2026-04-08,RM_0043,CL_00624,Stopped,35241.63
SIP_005901,2026-05-12,RM_0037,CL_00414,Stopped,7018.99
SIP_001861,2026-05-18,RM_0002,CL_00494,Active,25145.66
SIP_003631,2026-04-07,RM_0058,CL_00574,Stopped,15473.2
SIP_001446,2026-04-28,RM_0057,CL_00752,Active,5350.56
SIP_002034,2026-06-07,RM_0027,CL_00884,Active,12418.67
SIP_002125,2026-05-05,RM_0002,CL_00171,Paused,49271.22
SIP_003738,2026-05-20,RM_0006,CL_00265,Stopped,28859.47
SIP_002170,2026-06-15,RM_0028,CL_00524,Stopped,9088.72
SIP_000020,2026-05-05,RM_0004,CL_00627,Active,6155.51
SIP_005619,2026-05-16,RM_0017,CL_00751,Active,32968.02
SIP_005944,2026-05-02,RM_0006,CL_00348,Stopped,42314.47
SIP_005734,2026-05-26,RM_0033,CL_00745,Active,24407.71
SIP_001877,2026-04-09,RM_0044,CL_00922,Paused,28046.96
SIP_001828,2026-04-25,RM_0027,CL_00448,Paused,13905.35
SIP_001021,2026-05-22,RM_0045,CL_00034,Stopped,3337.05
SIP_005512,2026-06-06,RM_0035,CL_00663,Stopped,36449.71
SIP_001326,2026-04-08,RM_0056,CL_00536,Paused,22625.57
SIP_001829,2026-07-02,RM_0028,CL_00522,Paused,26591.21
SIP_001186,2026-06-30,RM_0039,CL_00802,Stopped,14198.28
SIP_003320,2026-06-14,RM_0027,CL_00272,Active,12984.9
SIP_000363,2026-06-20,RM_0057,CL_00711,Active,45957.77
SIP_000403,2026-06-15,RM_0039,CL_00651,Paused,22265.4
SIP_004968,2026-06-05,RM_0017,CL_00070,Paused,34168.8
SIP_000169,2026-06-01,RM_0040,CL_00571,Stopped,48416.5
SIP_005123,2026-06-18,RM_0039,CL_00736,Active,6956.27
SIP_005373,2026-04-30,RM_0057,CL_00167,Active,25920.06
SIP_002281,2026-06-09,RM_0028,CL_00776,Active,42193.04
